,برچسب فولدر,words,Finglish,phonetic,phonetic-separated
3289,3290,آگاهی,agahi,ɑːɡɑhi,ɑː-ɡ-ɑ-h-i
3290,3291,آنچنان,anchenan,ɑntʃenɑn,ɑ-n-tʃ-e-n-ɑ-n
3291,3292,آهسته,aheste,ɑhesteː,ɑ-h-e-s-t-eː
3292,3293,ابزار,abzar,aːbzɑr,aː-b-z-ɑ-r
3293,3294,اتوبوس,otoboos,otobus,o-t-o-b-u-s
3294,3295,احتمال,ehtemal,ehtemɑl,e-h-t-e-m-ɑ-l
3295,3296,ارز,arz,aːrz,aː-r-z
3296,3297,اسفند,esfand,esfand,e-s-f-a-n-d
3297,3298,اسکناس,eskenas,eskenɑs,e-s-k-e-n-ɑ-s
3298,3299,اسلام,eslam,eslɑm,e-s-l-ɑ-m
3299,3300,اطمینان,etminan,etminɑn,e-t-m-i-n-ɑ-n
3300,3301,اعتراض,eteraz,eʔterɑz,e-ʔ-t-e-r-ɑ-z
3301,3302,اعتماد,etenad,eʔtemɑd,e-ʔ-t-e-m-ɑ-d
3302,3303,اقتصاد,eghtesad,eq1tesɑd,e-q-1-t-e-s-ɑ-d
3303,3304,اکسیژن,oksizhen,oksiʒen,o-k-s-i-ʒ-e-n
3304,3305,انگشت,angosht,anɡoʃt,a-n-ɡ-o-ʃ-t
3305,3306,باد,baad,bɑd,b-ɑ-d
3306,3307,بارون,baaron,bɑruːn,b-ɑ-r-uː-n
3307,3308,بازار,bazaar,bɑzɑr,b-ɑ-z-ɑ-r
3308,3309,بازو,bazoo,bɑzu,b-ɑ-z-u
3309,3310,بالاخره,balakhare,belaxareː,b-e-l-a-x-a-r-eː
3310,3311,بالش,balesh,bɑlaʃ,b-ɑ-l-a-ʃ
3311,3312,برتر,bartar,bartar,b-a-r-t-a-r
3312,3313,بستنی,bastani,bastani,b-a-s-t-a-n-i
3313,3314,بنزین,benzin,benzin,b-e-n-z-i-n
3314,3315,بهار,bahar,bahɑr,b-a-h-ɑ-r
3315,3316,بهشت,behesht,beheʃt,b-e-h-e-ʃ-t
3316,3317,بیدار,bidaar,bidɑr,b-i-d-ɑ-r
3317,3318,بیمار,bimar,bimɑr,b-i-m-ɑ-r
3318,3319,بیمارستان ,bimarestan,bimɑrestɑn,b-i-m-ɑ-r-e-s-t-ɑ-n
3319,3320,بیهوده,bihoode,bihuːdeː,b-i-h-uː-d-eː
3320,3321,پژوهش,pazhohesh,paʒuheʃ,p-a-ʒ-u-h-e-ʃ
3321,3322,پست,post,post,p-o-s-t
3322,3323,پشت,posht,poʃt,p-o-ʃ-t
3323,3324,پشه,pashe,paʃeː,p-a-ʃ-eː
3324,3325,پل,pol,pol,p-o-l
3325,3326,پلاستیک,pelastik,pelɑstik,p-e-l-ɑ-s-t-i-k
3326,3327,پلیس,polis,polis,p-o-l-i-s
3327,3328,پمپ,pomp,pomp,p-o-m-p
3328,3329,پنج شنبه,panj shanbe,pandʒ ʃanbeː,p-a-n-dʒ_ʃ-a-n-b-eː
3329,3330,پول,pool,puːl,p-uː-l
3330,3331,تاخیر,taakhir,taxir,t-a-x-i-r
3331,3332,تبلیغ,tabligh,tabliq1,t-a-b-l-i-q-1
3332,3333,تختخواب,takhtekahb,taxtexɑb,t-a-x-t-e-x-ɑ-b
3333,3334,تخمه,tokhme,toxmeː,t-o-x-m-eː
3334,3335,ترتیب,tartib,tartib,t-a-r-t-i-b
3335,3336,ترسناک,tarsnak,tarsnɑk,t-a-r-s-n-ɑ-k
3336,3337,ترمز,tormoz,tormoz,t-o-r-m-o-z
3337,3338,تشکر,tashakor,taʃakkor,t-a-ʃ-a-k-k-o-r
3338,3339,تعارف,taarof,taʔɑrof,t-a-ʔ-ɑ-r-o-f
3339,3340,تعطیل,taatil,taʔtil,t-a-ʔ-t-i-l
3340,3341,تقلب,taghalon,taq1allob,t-a-q-1-a-l-l-o-b
3341,3342,تقویم,taghvim,taq1vim,t-a-q-1-v-i-m
3342,3343,تلخ,talkh,talx,t-a-l-x
3343,3344,تلگرام,telegram,teleɡrɑm,t-e-l-e-ɡ-r-ɑ-m
3344,3345,تلویزیون,televizion,telvizijon,t-e-l-v-i-z-i-j-o-n
3345,3346,تماشا,tamaasha,tamɑʃɑ,t-a-m-ɑ-ʃ-ɑ
3346,3347,تمرین,tamrin,tamrin,t-a-m-r-i-n
3347,3348,تنفر,tanafor,tanaffor,t-a-n-a-f-f-o-r
3348,3349,تنها,tanha,tanhɑ,t-a-n-h-ɑ
3349,3350,توقع,tavaghoo,tavaq1q1oʔ,t-a-v-a-q-1-q-1-o-ʔ
3350,3351,جعبه,jaabe,dʒaʔbeː,dʒ-a-ʔ-b-eː
3351,3352,جمعه,jome,dʒomʔeː,dʒ-o-m-ʔ-eː
3352,3353,جمله,jomle,dʒomleː,dʒ-o-m-l-eː
3353,3354,چراغ,cheragh,tʃerɑq1,tʃ-e-r-ɑ-q-1
3354,3355,چشم,cheshm,tʃeʃm,tʃ-e-ʃ-m
3355,3356,چشمه,cheshme,tʃeʃmeː,tʃ-e-ʃ-m-eː
3356,3357,چنگال,chngal,tʃanɡɑl,tʃ-a-n-ɡ-ɑ-l
3357,3358,چوب,choob,tʃuːb,tʃ-uː-b
3358,3359,حل,hal,hal,h-a-l
3359,3360,حوصله,hosele,hoːseleː,h-oː-s-e-l-eː
3360,3361,حیوان,heyvan,hejvɑn,h-e-j-v-ɑ-n
3361,3362,خاک,khak,xɑk,x-ɑ-k
3362,3363,خام,kham,xɑm,x-ɑ-m
3363,3364,خدمت,khedmat,xedmat,x-e-d-m-a-t
3364,3365,خراب,kharab,xarɑb,x-a-r-ɑ-b
3365,3366,خشم,khashm,xaʃm,x-a-ʃ-m
3366,3367,خواهر,khahar,xɑhar,x-ɑ-h-a-r
3367,3368,داغ,dagh,dɑq1,d-ɑ-q-1
3368,3369,داغ,dagh,dɑq1,d-ɑ-q-1
3369,3370,دانشجو,daneshjoo,dɑneʃdʒu,d-ɑ-n-e-ʃ-dʒ-u
3370,3371,دانشگاه,daneshgah,dɑneʃɡɑh,d-ɑ-n-e-ʃ-ɡ-ɑ-h
3371,3372,دایی,daee,dɑiː,d-ɑ-iː
3372,3373,دبیر,dabir,dabir,d-a-b-i-r
3373,3374,دختر,dokhtar,doxtar,d-o-x-t-a-r
3374,3375,درخت,derakht,deraxt,d-e-r-a-x-t
3375,3376,درد,dard,dard,d-a-r-d
3376,3377,درمانگاه,darmangah,darmɑnɡɑh,d-a-r-m-ɑ-n-ɡ-ɑ-h
3377,3378,دریا,darya,dariɑ,d-a-r-i-ɑ
3378,3379,دشوار,doshvar,doʃvɑr,d-o-ʃ-v-ɑ-r
3379,3380,دعا,doaa,doɑ,d-o-ɑ
3380,3381,دعوت,daavat,daʔvat,d-a-ʔ-v-a-t
3381,3382,دفتر,daftar,daftar,d-a-f-t-a-r
3382,3383,دقیقه,daghighe,daq1iq1eː,d-a-q-1-i-q-1-eː
3383,3384,دکتر,doktor,doktor,d-o-k-t-o-r
3384,3385,دل,del,del,d-e-l
3385,3386,دلیل,dalil,dalil,d-a-l-i-l
3386,3387,دماغ,damaagh,damɑq1,d-a-m-ɑ-q-1
3387,3388,دنبال,donbal,donbɑl,d-o-n-b-ɑ-l
3388,3389,دندان,dandan,dandɑn,d-a-n-d-ɑ-n
3389,3390,دندان پزشک,dandan pezeshk,dandɑn pezeʃk,d-a-n-d-ɑ-n_p-e-z-e-ʃ-k
3390,3391,دهان,dahan,dahɑn,d-a-h-ɑ-n
3391,3392,دهان,dahan,dahɑn,d-a-h-ɑ-n
3392,3393,دو,do,do,d-o
3393,3394,دوست,dost,duːst,d-uː-s-t
3394,3395,دوشنبه,doshanbe,doʃanbeː,d-o-ʃ-a-n-b-eː
3395,3396,دی,dey,dej,d-e-j
3396,3397,ذهنی,zehni,zehni,z-e-h-n-i
3397,3398,رابطه,rabete,rɑbeteː,r-ɑ-b-e-t-eː
3398,3399,راست,rast,rɑst,r-ɑ-s-t
3399,3400,ران,ran,rɑn,r-ɑ-n
3400,3401,راه ,rah,rɑh,r-ɑ-h
3401,3402,ربط,rabt,rabt,r-a-b-t
3402,3403,ربط,rabt,rabt,r-a-b-t
3403,3404,رضایت ,rezayat,rezɑjat,r-e-z-ɑ-j-a-t
3404,3405,رفاقت ,refaghat,refɑq1at,r-e-f-ɑ-q-1-a-t
3405,3406,رفتار,raftar,raftɑr,r-a-f-t-ɑ-r
3406,3407,رود,rood,ravad,r-a-v-a-d
3407,3408,رود,rood,ravad,r-a-v-a-d
3408,3409,روزگار ,roozegar,ruːzɡɑr,r-uː-z-ɡ-ɑ-r
3409,3410,روزمره,roozmare,ruzmarreː,r-u-z-m-a-r-r-eː
3410,3411,روزنامه,roozname,ruːznɑmeː,r-uː-z-n-ɑ-m-eː
3411,3412,روغن ,roghan,roq1an,r-o-q-1-a-n
3412,3413,ریاضی ,riazi,riɑzi,r-i-ɑ-z-i
3413,3414,ریز,riz,riz,r-i-z
3414,3415,زحمت,zahmat,zahmat,z-a-h-m-a-t
3415,3416,زمان,zaman ,zamɑn,z-a-m-ɑ-n
3416,3417,زندگی,zendegi bakhsh,zendeɡi,z-e-n-d-e-ɡ-i
3417,3418,زیاد,ziad,ziɑd,z-i-ɑ-d
3418,3419,ساکت,saket,sɑket,s-ɑ-k-e-t
3419,3420,سالاد ,salad,sɑlɑd,s-ɑ-l-ɑ-d
3420,3421,سالاد ,salad,sɑlɑd,s-ɑ-l-ɑ-d
3421,3422,سالم ,salem,sɑlem,s-ɑ-l-e-m
3422,3423,سالم ,salem,sɑlem,s-ɑ-l-e-m
3423,3424,سرد ,sard,sard,s-a-r-d
3424,3425,سرعت,sorat,sorʔat,s-o-r-ʔ-a-t
3425,3426,سریع,sari,sariʔ,s-a-r-i-ʔ
3426,3427,سفر,safar,safar,s-a-f-a-r
3427,3428,سفید,sefid  ,sefid,s-e-f-i-d
3428,3429,سفید,sefid  ,sefid,s-e-f-i-d
3429,3430,سقوط,soghot,soq1uːt,s-o-q-1-uː-t
3430,3431,سگ,sag,saɡ,s-a-ɡ
3431,3432,سگ,sag,saɡ,s-a-ɡ
3432,3433,سوال,soaal,soɑl,s-o-ɑ-l
3433,3434,سوختن,sokhtan,suxtan,s-u-x-t-a-n
3434,3435,سیب,sib,sib,s-i-b
3435,3436,سینه,sine,sineː,s-i-n-eː
3436,3437,شاد,shad,ʃɑd,ʃ-ɑ-d
3437,3438,شام,sham,ʃɑm,ʃ-ɑ-m
3438,3439,شب,shab,ʃab,ʃ-a-b
3439,3440,شبانه روز,shabane rooz,ʃabɑneː ruːz,ʃ-a-b-ɑ-n-eː_r-uː-z
3440,3441,شباهت,shebahat,ʃabɑhat,ʃ-a-b-ɑ-h-a-t
3441,3442,شبکه,shabake,ʃabakeː,ʃ-a-b-a-k-eː
3442,3443,شرمنده,sharmande,ʃarmande,ʃ-a-r-m-a-n-d-e
3443,3444,شکلات,shokolat,ʃokolɑt,ʃ-o-k-o-l-ɑ-t
3444,3445,شکلات,shokolat,ʃokolɑt,ʃ-o-k-o-l-ɑ-t
3445,3446,شهر,shahr ,ʃahr,ʃ-a-h-r
3446,3447,شوخی,shookhi,ʃuːxi,ʃ-uː-x-i
3447,3448,شیشه,shishe,ʃiʃeː,ʃ-i-ʃ-eː
3448,3449,صابون ,saboon,sɑbuːn,s-ɑ-b-uː-n
3449,3450,صاف,saaf,sɑf,s-ɑ-f
3450,3451,صبر,sabr,sabr,s-a-b-r
3451,3452,طالبی ,talebi,tɑlebi,t-ɑ-l-e-b-i
3452,3453,طبیعت ,tabiat,tabiʔat,t-a-b-i-ʔ-a-t
3453,3454,طریق ,tarigh,tariq1e,t-a-r-i-q-1-e
3454,3455,ظاهر ,zaher,zɑher,z-ɑ-h-e-r
3455,3456,ظاهراً ,zaheran,zɑheran,z-ɑ-h-e-r-a-n
3456,3457,عاشق ,ashegh,ɑʃeq1,ɑ-ʃ-e-q-1
3457,3458,عاقبت ,aghebat,ʔɑq1ebat,ʔ-ɑ-q-1-e-b-a-t
3458,3459,عالیه,aalieh,ɑlije,ɑ-l-i-j-e
3459,3460,عجب ,ajab,adʒab,a-dʒ-a-b
3460,3461,عجله,ajale,adʒaleː,a-dʒ-a-l-eː
3461,3462,عصر,asr,aːsr,aː-s-r
3462,3463,عضو,ozve,ozv,o-z-v
3463,3464,علت ,elat,ellat,e-l-l-a-t
3464,3465,علم ,elm,elm,e-l-m
3465,3466,علی ,ali,aːli,aː-l-i
3466,3467,عمومی,omomi,omuːmi,o-m-uː-m-i
3467,3468,غروب,ghorob,q1oruːb,q-1-o-r-uː-b
3468,3469,غلبه,ghalabe,q1alabeː,q-1-a-l-a-b-eː
3469,3470,غلط,ghalat,q1alat,q-1-a-l-a-t
3470,3471,غمگین,ghamgin,q1amɡin,q-1-a-m-ɡ-i-n
3471,3472,فارسی,farsi,fɑrsi,f-ɑ-r-s-i
3472,3473,فاعل,faael,fɑʔel,f-ɑ-ʔ-e-l
3473,3474,فراهم,faraaham,farɑham,f-a-r-ɑ-h-a-m
3474,3475,فرد,fard,fard,f-a-r-d
3475,3476,فرزندان,farzandan,farzandɑn,f-a-r-z-a-n-d-ɑ-n
3476,3477,فرصت,forsat,forsat,f-o-r-s-a-t
3477,3478,فرعی,fari,farʔi,f-a-r-ʔ-i
3478,3479,فروخته,forokhte,foruxteː,f-o-r-u-x-t-eː
3479,3480,فریاد,faryad,fariɑd,f-a-r-i-ɑ-d
3480,3481,قابل‌بیان,ghabel bayan,q1ɑbelbajɑn,q-1-ɑ-b-e-l-b-a-j-ɑ-n
3481,3482,قابلیت‌ها,ghabeliat ha,q1ɑbeliːjathɑ,q-1-ɑ-b-e-l-iː-j-a-t-h-ɑ
3482,3483,قصد ,ghasd,q1asd,q-1-a-s-d
3483,3484,کادر ,kadr,kɑdr,k-ɑ-d-r
3484,3485,کادو,kadoo,kɑdoː,k-ɑ-d-oː
3485,3486,کار ,kaar,kɑr,k-ɑ-r
3486,3487,کاراکتر,karakter,kɑrɑkter,k-ɑ-r-ɑ-k-t-e-r
3487,3488,کاراگاه,karagah,kɑrɑɡɑh,k-ɑ-r-ɑ-ɡ-ɑ-h
3488,3489,کاربرد,karbord,kɑrbord,k-ɑ-r-b-o-r-d
3489,3490,کالا ,kala,kɑlɑ,k-ɑ-l-ɑ
3490,3491,کوتاه ,kootah,kuːtɑh,k-uː-t-ɑ-h
3491,3492,کیلوگرم,kilogeram,kiluɡeram,k-i-l-u-ɡ-e-r-a-m
3492,3493,کیلومتر ,kilometr,kilumetr,k-i-l-u-m-e-t-r
3493,3494,گذشت ,gozasht,ɡozaʃt,ɡ-o-z-a-ʃ-t
3494,3495,گران ,geran,ɡerɑn,ɡ-e-r-ɑ-n
3495,3496,گرما ,garma,ɡarmɑ,ɡ-a-r-m-ɑ
3496,3497,گفت و گو ,goft o go,ɡoft va ɡuː,ɡ-o-f-t_v-a_ɡ-uː
3497,3498,گفتار ,goftar,ɡoftɑr,ɡ-o-f-t-ɑ-r
3498,3499,گوارش ,govaresh,ɡovɑreʃ,ɡ-o-v-ɑ-r-e-ʃ
3499,3500,گوناگون ,goonagoon,ɡuːnɑɡun,ɡ-uː-n-ɑ-ɡ-u-n
3500,3501,متضاد ,motezad,mottazɑd,m-o-t-t-a-z-ɑ-d
3501,3502,متعادل ,moteadel,moteʔɑdel,m-o-t-e-ʔ-ɑ-d-e-l
3502,3503,متفاوت ,motefaavet,motafɑvet,m-o-t-a-f-ɑ-v-e-t
3503,3504,متقابل,moteghabel,moteq1ɑbel,m-o-t-e-q-1-ɑ-b-e-l
3504,3505,محقق,mohaghegh,mohaq1q1eq1,m-o-h-a-q-1-q-1-e-q-1
3505,3506,معرفت,maarefat,maʔrefat,m-a-ʔ-r-e-f-a-t
3506,3507,مفهوم ,mafhoom,mafhuːm,m-a-f-h-uː-m
3507,3508,مفید ,mofid,mofid,m-o-f-i-d
3508,3509,مهر,mehr,meːhr,m-eː-h-r
3509,3510,مهربان ,mehrabaan,meːhrbɑn,m-eː-h-r-b-ɑ-n
3510,3511,مورد ,mored,mored,m-o-r-e-d
3511,3512,نرم,narm,narm,n-a-r-m
3512,3513,نزدیک ,nazdik,nazdik,n-a-z-d-i-k
3513,3514,نشانه,neshane,neʃɑne,n-e-ʃ-ɑ-n-e
3514,3515,نشست,neshast,neʃast,n-e-ʃ-a-s-t
3515,3516,نفس ,nafas,nafas,n-a-f-a-s
3516,3517,نکته,nokte,nokteː,n-o-k-t-eː
3517,3518,نگران ,negaraan,neɡarɑn,n-e-ɡ-a-r-ɑ-n
3518,3519,نو,no ,noː,n-oː
3519,3520,هدف,hadaf,hadaf,h-a-d-a-f
3520,3521,هدیه,hedye,hedije,h-e-d-i-j-e
3521,3522,هزینه,hazine,hazineː,h-a-z-i-n-eː
3522,3523,همیشه,hamishe,hamiʃeː,h-a-m-i-ʃ-eː
3523,3524,هوا,hava,havɑ,h-a-v-ɑ
3524,3525,هیچ,hich,hitʃ,h-i-tʃ
3525,3526,واضح,vazeh,vɑzeh,v-ɑ-z-e-h
3526,3527,وسیع,vasie,vasiʔ,v-a-s-i-ʔ
3527,3528,یخ ,yakh,jax,j-a-x
3528,3529,یخچال,yakhchal,jaxtʃɑl,j-a-x-tʃ-ɑ-l
3529,3530,یکشنبه,yekshanbe,jekʃanbeː,j-e-k-ʃ-a-n-b-eː
3530,3531,آباد,abaad,ɑbɑd,ɑ-b-ɑ-d
3531,3532,آبادان,abaadan,ɑbɑdɑn,ɑ-b-ɑ-d-ɑ-n
3532,3533,آبجی,abji,ɑbdʒi,ɑ-b-dʒ-i
3533,3534,آبرو,aberoo,ɑberu,ɑ-b-e-r-u
3534,3535,آرد,ard,ɑrd,ɑ-r-d
3535,3536,آرزو,arezoo,ɑrezu,ɑ-r-e-z-u
3536,3537,آسفالت,asfalt,ɑsfɑlt,ɑ-s-f-ɑ-l-t
3537,3538,آش,ashegh,ɑʃ,ɑ-ʃ
3538,3539,آمار,amar,ɑmɑr,ɑ-m-ɑ-r
3539,3540,آمبولانس,ambolans,ɑmbulɑns,ɑ-m-b-u-l-ɑ-n-s
3540,3541,آموزشگاه,amoozeshgah,ɑmuzeʃɡɑh,ɑ-m-u-z-e-ʃ-ɡ-ɑ-h
3541,3542,آهن,ahan,ɑhan,ɑ-h-a-n
3542,3543,آهنگساز,ahangsaz,ɑhanɡsɑz,ɑ-h-a-n-ɡ-s-ɑ-z
3543,3544,اتوماتیک,otomatik,otomɑtik,o-t-o-m-ɑ-t-i-k
3544,3545,اتومبیل,otomobil,otomobil,o-t-o-m-o-b-i-l
3545,3546,اثبات,esbat,esbɑt,e-s-b-ɑ-t
3546,3547,ادب,adab,adab,a-d-a-b
3547,3548,ازدواج,ezdevaj,ezdevɑdʒ,e-z-d-e-v-ɑ-dʒ
3548,3549,استخدام,estekhdam,estexdɑm,e-s-t-e-x-d-ɑ-m
3549,3550,استخراج,estekhraj,estexrɑdʒ,e-s-t-e-x-r-ɑ-dʒ
3550,3551,استقلال,esteghlal,esteq1lɑl,e-s-t-e-q-1-l-ɑ-l
3551,3552,استوار,ostovar,ostovɑr,o-s-t-o-v-ɑ-r
3552,3553,اسطوره,ostore,ostureː,o-s-t-u-r-eː
3553,3554,اسفناج,esfenaj,esfenɑdʒ,e-s-f-e-n-ɑ-dʒ
3554,3555,اسکان,eskan,eskɑn,e-s-k-ɑ-n
3555,3556,اسلاید,eslide,eslɑjd,e-s-l-ɑ-j-d
3556,3557,اصیل,asil,aːsil,aː-s-i-l
3557,3558,اعتبار,etebaar,eʔtebɑr,e-ʔ-t-e-b-ɑ-r
3558,3559,افتتاح,eftetaah,eftetɑh,e-f-t-e-t-ɑ-h
3559,3560,افغان,afghan,aːfq1ɑn,aː-f-q-1-ɑ-n
3560,3561,اقلید,aghlid,aq1alid,a-q-1-a-l-i-d
3561,3562,امار,amar,aːmɑr,aː-m-ɑ-r
3562,3563,انقراض,engheraz,enq1erɑz,e-n-q-1-e-r-ɑ-z
3563,3564,باجناق,bajenaagh,bɑdʒnɑq1,b-ɑ-dʒ-n-ɑ-q-1
3564,3565,باجه,bajenaagh,bɑdʒeː,b-ɑ-dʒ-eː
3565,3566,بادام,badam,bɑdɑm,b-ɑ-d-ɑ-m
3566,3567,بال,bal,bɑl,b-ɑ-l
3567,3568,بالغ,balegh,bɑleq1,b-ɑ-l-e-q-1
3568,3569,بانداژ,bendazh,bɑndɑʒ,b-ɑ-n-d-ɑ-ʒ
3569,3570,بانو,banoo,bɑnuː,b-ɑ-n-uː
3570,3571,بخت,bakht,baxt,b-a-x-t
3571,3572,بوسه,boose,buːseː,b-uː-s-eː
3572,3573,بیلیون,bilion,miljuːn,m-i-l-j-uː-n
3573,3574,بین,bin,bejn,b-e-j-n
3574,3575,بینا,bina,binɑ,b-i-n-ɑ
3575,3576,پروین,parvin,parvin,p-a-r-v-i-n
3576,3577,پلاس,pelas,palɑs,p-a-l-ɑ-s
3577,3578,پنبه,panbe,panbeː,p-a-n-b-eː
3578,3579,پوکر,poker,poker,p-o-k-e-r
3579,3580,پیامبر,payambar,pajɑmbar,p-a-j-ɑ-m-b-a-r
3580,3581,پیانو,piano,pijɑno,p-i-j-ɑ-n-o
3581,3582,پیش پرداخت,pish pardakht,piʃ pardɑxt,p-i-ʃ_p-a-r-d-ɑ-x-t
3582,3583,پیشگو,pishgoo,piʃɡu,p-i-ʃ-ɡ-u
3583,3584,تحریف,tahrif,tahrif,t-a-h-r-i-f
3584,3585,تحقیر,tahghir,tahq1ir,t-a-h-q-1-i-r
3585,3586,ترنج,toranj,torandʒ,t-o-r-a-n-dʒ
3586,3587,تمبر,tambr,tamr,t-a-m-r
3587,3588,توپ,toop,tuːp,t-uː-p
3588,3589,توربین,toorbin,tuːrbin,t-uː-r-b-i-n
3589,3590,ثواب,savab,savɑb,s-a-v-ɑ-b
3590,3591,جادو,jadoo,dʒɑdu,dʒ-ɑ-d-u
3591,3592,جان,jan,dʒɑn,dʒ-ɑ-n
3592,3593,جانور,janevar,dʒɑnevar,dʒ-ɑ-n-e-v-a-r
3593,3594,جذاب,jazab,dʒazzɑb,dʒ-a-z-z-ɑ-b
3594,3595,جذر,jazr,dʒazr,dʒ-a-z-r
3595,3596,جریمه,jarime,dʒarimeː,dʒ-a-r-i-m-eː
3596,3597,جسارت,jesaarat,dʒesɑrat,dʒ-e-s-ɑ-r-a-t
3597,3598,جگر,jegar,dʒeɡar,dʒ-e-ɡ-a-r
3598,3599,جهاز,jahaz,dʒahɑz,dʒ-a-h-ɑ-z
3599,3600,جواهر,javaaher,dʒavɑher,dʒ-a-v-ɑ-h-e-r
3600,3601,جیغ,jigh,dʒiq1,dʒ-i-q-1
3601,3602,چاره,chare,tʃɑreː,tʃ-ɑ-r-eː
3602,3603,چانه,chane,tʃɑneː,tʃ-ɑ-n-eː
3603,3604,چاه,chah,tʃɑh,tʃ-ɑ-h
3604,3605,چرب,charb,tʃarb,tʃ-a-r-b
3605,3606,چرخ,charkh,tʃarx,tʃ-a-r-x
3606,3607,چونه,chone,tʃuneː,tʃ-u-n-eː
3607,3608,حاشیه,hashie,hɑʃije,h-ɑ-ʃ-i-j-e
3608,3609,حافظ,hafez,hɑfez,h-ɑ-f-e-z
3609,3610,حرمت,hormat,hormat,h-o-r-m-a-t
3610,3611,حسابدار,hesabdar,hesɑbdɑr,h-e-s-ɑ-b-d-ɑ-r
3611,3612,حفره,hofre,hofreː,h-o-f-r-eː
3612,3613,حلق,halgh,halq1,h-a-l-q-1
3613,3614,حوزه,hoze,hoːzeː,h-oː-z-eː
3614,3615,خانه نشین,khane neshin,xɑneː neʃin,x-ɑ-n-eː_n-e-ʃ-i-n
3615,3616,خبرگزار,khabargozar,xabarɡozɑr,x-a-b-a-r-ɡ-o-z-ɑ-r
3616,3617,خرگوش,khargoosh,xarɡuːʃ,x-a-r-ɡ-uː-ʃ
3617,3618,خروس,khoros,xoruːs,x-o-r-uː-s
3618,3619,خلبان,khalabaan,xalabɑn,x-a-l-a-b-ɑ-n
3619,3620,خلیج,khalij,xalidʒ,x-a-l-i-dʒ
3620,3621,خمیر,khamir,xamir,x-a-m-i-r
3621,3622,خودرو,khodro,xodro,x-o-d-r-o
3622,3623,خورشید,khorshid,xorʃid,x-o-r-ʃ-i-d
3623,3624,داماد,damad,dɑmɑd,d-ɑ-m-ɑ-d
3624,3625,دامدار,damdar,dɑmdɑr,d-ɑ-m-d-ɑ-r
3625,3626,دانشمند,daneshmand,dɑneʃmand,d-ɑ-n-e-ʃ-m-a-n-d
3626,3627,دبستان,dabestan,dabestɑn,d-a-b-e-s-t-ɑ-n
3627,3628,دراز,deraz,derɑz,d-e-r-ɑ-z
3628,3629,درگذشت,dargozasht,darɡozaʃt,d-a-r-ɡ-o-z-a-ʃ-t
3629,3630,دسر,deser,deser,d-e-s-e-r
3630,3631,دفن,dafn,dafn,d-a-f-n
3631,3632,دلال,dalaal,dallɑl,d-a-l-l-ɑ-l
3632,3633,دلپذیر,daelpazir,delpazir,d-e-l-p-a-z-i-r
3633,3634,دلفین,dolfin,dolfin,d-o-l-f-i-n
3634,3635,دلیر,dalir,dalir,d-a-l-i-r
3635,3636,دهقان,dehghan,dehq1ɑn,d-e-h-q-1-ɑ-n
3636,3637,دود,dood,duːd,d-uː-d
3637,3638,دوربین,doorbin,durbin,d-u-r-b-i-n
3638,3639,دیپلم,diplom,diplom,d-i-p-l-o-m
3639,3640,دیکته,dikte,dikteː,d-i-k-t-eː
3640,3641,دینامیت,dinamit,dinɑmit,d-i-n-ɑ-m-i-t
3641,3642,ذات ,zaat,zɑt,z-ɑ-t
3642,3643,ذکاوت,zekavat,zekɑvat,z-e-k-ɑ-v-a-t
3643,3644,ذوق زده,zogh zade,zoq1 zadeː,z-o-q-1_z-a-d-eː
3644,3645,رادیاتور,radiator,rɑdijɑtor,r-ɑ-d-i-j-ɑ-t-o-r
3645,3646,رادیکال,radikal,rɑdikɑl,r-ɑ-d-i-k-ɑ-l
3646,3647,راضی,razi,rɑzi,r-ɑ-z-i
3647,3648,رام کردن,raam kardan,rɑm kardan,r-ɑ-m_k-a-r-d-a-n
3648,3649,راه آهن,rah ahan,rɑh ɑhan,r-ɑ-h_ɑ-h-a-n
3649,3650,راهی کردن,rahi kardan,rɑhi kardan,r-ɑ-h-i_k-a-r-d-a-n
3650,3651,رای,rayehe,rɑj,r-ɑ-j
3651,3652,رایحه,rayehe,rɑjeheː,r-ɑ-j-e-h-eː
3652,3653,ربع,rob,robʔ,r-o-b-ʔ
3653,3654,رتبه ,rotbe,rotbeː,r-o-t-b-eː
3654,3655,رحمت,rajmat,rahmat,r-a-h-m-a-t
3655,3656,رده,rade,radeː,r-a-d-eː
3656,3657,رستوران,restooran,resturɑn,r-e-s-t-u-r-ɑ-n
3657,3658,رسم ,rasm,rasm,r-a-s-m
3658,3659,رسید,resid,resid,r-e-s-i-d
3659,3660,رسید,resid,resid,r-e-s-i-d
3660,3661,رعد,raad,raʔd,r-a-ʔ-d
3661,3662,رنده,rande,randeː,r-a-n-d-eː
3662,3663,رها,raha,rahɑ,r-a-h-ɑ
3663,3664,روان شناس,ravan shenas,ravɑn ʃenɑs,r-a-v-ɑ-n_ʃ-e-n-ɑ-s
3664,3665,روح,rooh,ruːh,r-uː-h
3665,3666,روند,ravand,ravand,r-a-v-a-n-d
3666,3667,رويت,royat,rujat,r-u-j-a-t
3667,3668,زعفران,zafaran,zaʔfarɑn,z-a-ʔ-f-a-r-ɑ-n
3668,3669,زغال اخته ,zoghal akhte,zoq1ɑl axteː,z-o-q-1-ɑ-l_a-x-t-eː
3669,3670,زلال,zolal,zolɑl,z-o-l-ɑ-l
